cost,displays,clicks,post_click_conversions,post_click_sales_amount,revenue
-0.22172513795199866,-0.30157776113910045,-0.209592070922521,-0.19073264827308967,-0.19549558544730727,-0.18174373634512309
-0.24487280809433729,-0.343200074220978,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
-0.24507510558204462,-0.34565245273316714,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
-0.2450839011249884,-0.34569786715005957,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
0.21235689518175907,-0.015875664469060403,-0.09337610930975719,0.06804932102224259,0.10765780725580708,-0.002086679245985174
-0.24468810169251753,-0.3454707950655976,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
-0.24481343817946663,-0.3449031148544427,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
-0.1413096877025956,1.585527503990477,0.15775723302587036,-0.1860275215586291,-0.19201047985803882,-0.02817662036495059
0.3030037607605344,0.10658431068127547,-0.04127929893162169,0.02570318059209731,0.08919007667675179,0.06951591929269513
-0.14130309104538774,0.10540353584207326,-0.174860864003764,-0.19073264827308967,-0.19549558544730727,-0.16760733760505792
-0.0948648231878738,-0.07253014954231982,-0.10673426581697142,-0.03546346669589032,-0.08366335220285794,-0.09414716308143127
-0.24255958030011857,-0.34104288941858935,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
-0.242280321811653,-0.33134691141206357,-0.21760696482684955,-0.19073264827308967,-0.19549558544730727,-0.18509882953379267
-0.2436172443391102,-0.3425415651760383,-0.21894278047757096,-0.19073264827308967,-0.19549558544730727,-0.18565732980239438
-0.1979573820321223,-0.23999581183301646,-0.14280128838644984,-0.1813223948441685,-0.19456196735590767,-0.16351780633423443
-0.23408507467376985,-0.043328679480511556,-0.20024136136747103,-0.19073264827308967,-0.19549558544730727,-0.177942661256984
0.748159382460533,3.5093957395944466,2.3778828445248754,-0.01664295983804797,-0.006830107868933077,0.6157527085532551
-0.21017439118105682,-0.0076783622199835914,-0.12944313187923562,-0.19073264827308967,-0.19549558544730727,-0.14853547403714798
4.054562294806938,3.0724863418811865,1.7032959409105568,3.2628303601409807,3.241508346061844,2.524462154904591
-0.23347818221064784,-0.18256928167258638,-0.18421157355881396,-0.19073264827308967,-0.19549558544730727,-0.1749486497438023
-0.16673540346737772,-0.17248728112247527,-0.16551015444871403,-0.1766172681297079,-0.1837098396544205,-0.1634717760923167
-0.15933835185164416,-0.2624078265694121,-0.15615944489366407,-0.16720701470078675,-0.1816370807712065,-0.09756260703172633
-0.12421774887706143,-0.2627938491129974,-0.070667243247493,-0.1813223948441685,-0.18548792110392565,-0.14188052395011005
-0.24503992341026942,-0.3454935022740438,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
-0.245101492210876,-0.3454480878571514,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
-0.13150705509173347,0.7240614299586875,0.1938242555953488,-0.1860275215586291,-0.18872604670630513,-0.014208999178583733
-0.24485301812271373,-0.345289137398028,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
-0.19712840210966942,-0.2634977725748295,-0.19356228311386392,-0.1766172681297079,-0.12661796083853755,-0.17511231282617643
-0.24470789166414106,-0.34508477252201225,-0.21760696482684955,-0.1860275215586291,-0.1905803424644245,-0.18395114216864408
-0.10291054609571242,-0.05758880638472274,-0.09337610930975719,-0.13897625441402323,-0.09565096862074987,-0.08013146586461702
-0.24482883037961828,-0.3453345518149204,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
-0.2448618136656575,-0.34199659217332956,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
-0.23540660500107538,-0.3182675593470546,-0.21894278047757096,-0.19073264827308967,-0.19549558544730727,-0.185653238225335
4.9853946045490085,4.292590066112198,1.8729445285521777,4.867278569772041,4.929814707899295,2.851788319652844
-0.24511248663955573,-0.34567515994161335,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
0.3103216524897738,0.3530937655731809,0.642658314237747,-0.1436813811284838,-0.149961432555953,0.08075548147473827
-0.24447480977613043,-0.3441991913926106,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
-0.2357848133476587,-0.3117278833145501,-0.20558462397035673,-0.19073264827308967,-0.19549558544730727,-0.17378459607041633
-0.2451146855252917,-0.34569786715005957,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
-0.24508610001072437,-0.345629745524721,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
-0.23595632643506273,-0.32980282123772225,-0.20692043962107817,-0.1860275215586291,-0.1918407302427389,-0.1806676515785132
-0.24476286380753978,-0.3453345518149204,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
0.2785895324342889,0.28240622568017226,0.7628817228026751,0.19508774231267842,0.13720510068922218,1.1574192062385178
-0.21035909758287652,-0.021575173789055636,-0.11875660667346423,-0.1860275215586291,-0.1932034336455217,-0.1549653873859215
-0.049644738028075765,0.048113248932320364,-0.06398816499388588,-0.17191214141524733,-0.16763339411569791,0.03936815662511622
-0.2345512384497911,-0.19751062483018345,-0.19623391441530677,-0.19073264827308967,-0.19549558544730727,-0.1788325792673933
-0.2451146855252917,-0.34569786715005957,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
-0.2433313891934368,-0.33214166370768045,-0.21627114917612814,-0.1766172681297079,-0.1365884334428394,-0.18036487487612105
-0.23808924559893357,-0.3170186628825138,-0.21627114917612814,-0.19073264827308967,-0.19549558544730727,-0.18453521479386678
